[883, 792, 403];[71.07, 72.19, 55.3]
[113, 313, 436];[80.35, 64.44, 60.35]
[18, 869, 880];[53.98, 50.35, 21.31]
[732, 48, 875];[53.48, 72.98, 46.52]
[801, 369, 276];[26.55, 65.7, 30.94]
[36, 881, 768];[50.6, 74.79, 12.34]
[213, 711, 925];[40.45, -2.53, 68.07]
[802, 733, 893];[72.26, 73.39, 69.37]
[301, 113, 703];[70.08, 80.29, 68.93]
[642, 110, 78];[29.71, 68.88, 39.48]
[893, 925, 865];[71.68, 54.15, 50.2]
[459, 801, 763];[36.03, 25.52, 61.26]
[131, 421, 872];[19.09, 21.88, 52.52]
[158, 172, 147];[82.25, 62.97, 47.64]
[124, 875, 351];[56.65, 39.41, 69.42]
[461, 2, 106];[90.55, 70.49, 39.84]
[945, 23, 805];[16.53, 63.42, 31.57]
[118, 703, 58];[35.94, 75.86, 79.3]
[99, 104, 805];[31.62, 52.34, 32.37]
[360, 774, 363];[48.88, 76.57, 64.42]
[212, 6, 559];[42.03, 103.41, 59.69]
[835, 914, 274];[68.27, 67.59, 69.78]
[392, 788, 238];[43.97, 38.0, 24.03]
[869, 216, 213];[46.74, 46.22, 46.03]
[876, 832, 9];[58.83, 51.36, 51.56]
[874, 292, 860];[50.82, 13.88, 45.06]
[149, 728, 335];[107.53, 79.43, 61.41]
[254, 339, 201];[63.29, 19.98, 66.97]
[839, 29, 788];[25.56, 23.05, 37.03]
[372, 313, 965];[65.9, 62.92, 65.07]
[253, 254, 774];[69.58, 64.28, 66.5]
[220, 249, 948];[45.47, 53.3, 95.34]
[28, 859, 834];[38.56, 15.25, 77.81]
[90, 124, 776];[53.19, 78.78, 57.65]
[166, 362, 178];[47.15, 69.09, 62.9]
[142, 752, 362];[32.56, 65.26, 64.41]
[801, 800, 711];[26.86, 65.87, 21.94]
[472, 403, 950];[76.94, 53.81, 40.9]
[320, 799, 749];[54.08, 65.52, 67.56]
[469, 436, 211];[17.51, 70.93, 65.04]
[889, 778, 343];[75.72, 29.74, 50.5]
[569, 774, 140];[46.74, 72.23, 17.57]
[860, 644, 279];[49.4, 61.38, 76.44]
[387, 2, 559];[48.0, 61.36, 62.57]
[212, 732, 23];[38.92, 51.01, 57.43]
[922, 252, 957];[85.47, 71.12, 83.15]
[946, 947, 304];[89.62, 84.15, 22.26]
[374, 896, 791];[81.17, 47.33, 47.4]
[843, 178, 256];[64.74, 57.88, 76.55]
[402, 216, 296];[19.02, 55.46, 83.1]
[773, 801, 918];[36.03, 22.58, 44.12]
[957, 914, 878];[84.59, 48.77, 54.76]
[73, 604, 728];[81.84, 4.01, 70.01]
[240, 100, 563];[55.3, 12.66, 76.0]
[165, 32, 405];[56.93, 98.56, 57.21]
[841, 730, 296];[66.24, 46.31, 71.39]
[100, 768, 773];[13.76, 12.37, 45.63]
[790, 100, 212];[6.9, 13.02, 39.35]
[757, 7, 113];[28.89, 50.15, 82.46]
[762, 140, 957];[75.5, 27.91, 85.77]
[362, 392, 971];[60.56, 50.19, 71.63]
[418, 921, 834];[69.66, 69.37, 84.88]
[461, 362, 918];[77.17, 61.01, 33.54]
[396, 919, 316];[57.07, 64.47, 46.87]
[861, 928, 464];[73.23, 39.31, 46.68]
[427, 88, 413];[58.69, 0.68, 52.95]
[885, 949, 842];[57.4, 40.91, 45.82]
[774, 149, 757];[76.05, 100.38, 30.14]
[442, 133, 158];[30.32, 18.67, 90.42]
[235, 728, 213];[50.98, 68.57, 37.71]
[783, 387, 301];[80.98, 32.92, 64.66]
[826, 244, 803];[19.91, 48.63, 43.67]
[373, 881, 790];[40.17, 63.59, 2.02]
[359, 139, 753];[45.96, 71.59, 43.72]
[165, 235, 73];[84.48, 52.34, 67.35]
[312, 835, 955];[68.4, 67.15, 41.24]
[769, 23, 166];[61.95, 64.57, 44.04]
[567, 965, 413];[68.83, 73.57, 49.48]
[78, 142, 890];[27.44, 17.39, 87.78]
[894, 475, 832];[44.99, 0.48, 57.26]
[156, 793, 369];[85.9, 49.38, 60.63]
[835, 469, 551];[64.96, 11.48, 95.48]
[561, 172, 803];[74.0, 59.98, 44.01]
[426, 447, 442];[15.92, 56.08, 31.97]
[454, 363, 471];[16.07, 71.87, 21.61]
[133, 790, 318];[12.0, 5.91, 56.87]
[801, 91, 831];[29.39, 78.96, 67.59]
[782, 798, 116];[31.65, 73.41, 40.67]
[748, 38, 207];[52.19, 53.27, 15.0]
[318, 955, 644];[57.4, 38.75, 65.02]
[362, 833, 17];[65.87, 71.91, 61.45]
[942, 9, 561];[62.58, 48.74, 75.1]
[36, 296, 602];[54.51, 74.02, 52.5]
[335, 77, 149];[55.11, 86.08, 116.05]
[705, 833, 876];[61.22, 70.49, 56.64]
[402, 179, 207];[18.57, 61.44, 14.89]
[358, 840, 160];[59.18, 12.65, 75.1]
[405, 748, 149];[69.3, 64.92, 111.75]
[295, 781, 970];[57.16, 43.59, 21.94]
[794, 889, 312];[132.26, 76.4, 74.75]
[890, 211, 834];[62.9, 86.08, 67.91]
[29, 90, 146];[26.11, 56.75, 49.25]
[207, 94, 475];[11.77, 80.76, 5.56]
[34, 358, 313];[81.12, 62.11, 71.56]
[876, 711, 792];[54.23, 52.67, 99.65]
[861, 891, 703];[85.82, 98.12, 69.93]
[880, 87, 313];[17.97, 26.71, 76.76]
[279, 101, 914];[82.26, 5.24, 83.06]
[790, 567, 755];[-6.07, 66.9, 69.12]
[163, 925, 971];[63.42, 78.81, 86.97]
[445, 448, 138];[59.25, 71.78, 26.47]
[876, 793, 316];[49.42, 36.26, 49.9]
[778, 873, 871];[31.95, 56.33, 28.0]
[705, 254, 788];[69.96, 60.3, 37.82]
[577, 796, 100];[39.99, 67.49, 14.71]
[159, 55, 316];[79.12, 65.58, 39.43]
[942, 705, 312];[55.03, 60.53, 63.48]
[946, 373, 158];[72.78, 45.17, 54.0]
[327, 796, 642];[53.48, 64.85, 29.32]
[100, 929, 766];[14.67, 39.1, 54.04]
[89, 369, 219];[15.94, 60.77, 28.77]
[858, 567, 159];[59.72, 71.03, 73.31]
[762, 116, 339];[79.11, 43.48, 11.93]
[469, 703, 312];[22.38, 73.57, 60.48]
[78, 215, 866];[45.55, 52.26, 62.04]
[435, 780, 995];[37.83, 90.06, 53.17]
[139, 124, 212];[72.2, 73.25, 39.47]
[58, 800, 891];[73.17, 57.82, 73.96]
[295, 362, 788];[57.28, 55.62, 39.67]
[163, 727, 100];[74.56, 94.41, 14.82]
[106, 216, 58];[52.3, 49.82, 74.07]
[316, 67, 925];[39.96, 39.08, 65.75]
[255, 104, 142];[55.57, 51.51, 16.76]
[179, 921, 341];[59.01, 59.06, 44.76]
[789, 73, 369];[71.45, 75.11, 62.38]
[425, 867, 843];[71.69, 36.64, 63.96]
[274, 29, 871];[64.81, 38.13, 18.29]
[78, 885, 27];[34.07, 45.75, 27.94]
[839, 841, 840];[15.06, 51.2, 19.47]
[446, 334, 859];[47.91, 51.01, -4.67]
[753, 53, 431];[39.0, 54.04, 43.31]
[567, 145, 783];[69.08, 60.28, 78.34]
[533, 792, 339];[69.97, 58.04, 12.01]
[240, 782, 964];[55.63, 30.42, 47.3]
[304, 833, 255];[25.22, 68.88, 46.46]
[118, 235, 778];[47.42, 47.49, 30.47]
[387, 11, 294];[31.5, 109.39, 79.24]
[995, 831, 553];[51.65, 70.27, 47.67]
[373, 972, 431];[44.03, 67.97, 40.26]
[950, 251, 860];[39.14, 62.8, 65.85]
[109, 140, 113];[77.16, 23.05, 78.28]
[472, 877, 995];[70.89, 38.36, 50.55]
[840, 89, 454];[18.04, 9.6, 16.88]
[142, 331, 929];[13.6, 67.02, 40.39]
[331, 877, 29];[61.62, 39.35, 25.45]
[958, 211, 865];[50.66, 68.2, 61.73]
[329, 884, 11];[69.33, 66.25, 92.66]
[866, 351, 216];[84.55, 65.89, 48.08]
[101, 255, 775];[6.7, 61.64, 55.05]
[645, 254, 840];[25.61, 65.49, 11.2]
[339, 842, 2];[-6.13, 46.6, 104.27]
[392, 201, 238];[34.1, 67.91, 1.32]
[17, 797, 254];[66.45, 80.74, 58.47]
[159, 201, 964];[75.84, 52.91, 37.39]
[918, 372, 695];[33.54, 70.53, 27.45]
[922, 925, 372];[74.4, 69.14, 56.49]
[216, 11, 860];[54.5, 58.94, 86.94]
[23, 27, 791];[74.41, 64.02, 32.73]
[752, 255, 227];[62.26, 59.53, 73.23]
[895, 711, 146];[48.54, 1.04, 50.97]
[757, 463, 362];[31.72, 69.7, 82.46]
[870, 796, 748];[76.34, 47.81, 50.88]
[125, 37, 895];[54.01, 73.97, 49.86]
[797, 730, 751];[78.79, 47.12, 56.52]
[566, 782, 783];[39.85, 31.86, 78.99]
[942, 840, 101];[54.11, 17.18, 10.21]
[803, 160, 869];[44.11, 67.69, 47.26]
[179, 533, 728];[67.53, 74.14, 73.03]
[875, 77, 252];[37.45, 75.19, 59.88]
[451, 773, 223];[22.34, 52.03, 56.81]
[766, 215, 19];[57.04, 51.71, 68.35]
[105, 839, 892];[65.35, 15.64, 79.15]
[255, 18, 882];[49.3, 58.07, 41.73]
[889, 426, 87];[62.61, 17.57, 19.91]
[343, 66, 7];[55.32, 23.66, 48.23]
[475, 791, 567];[13.63, 38.54, 70.07]
[728, 84, 276];[80.4, 10.0, 34.22]
[475, 958, 87];[13.49, 45.76, 21.4]
[560, 65, 873];[44.76, 42.74, 62.35]
[147, 476, 65];[42.75, 59.27, 42.14]
[461, 833, 836];[83.9, 77.09, 46.26]
